"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8","Other_species9","Other_species10","Other_species11","Other_species12","Other_species13","Other_species14","Other_species15","Other_species16","Other_species17","Other_species18","Other_species19","Other_species20","Other_species21","Other_species22","Other_species23","Other_species24","Other_species25","Other_species26","Other_species27","Other_species28","Other_species29","Other_species30","Species","Path"
361807,"Hirundo","rustica","","Barn Swallow","José Carlos Sires","Spain","chiclana, cádiz, andalucía",36.4172,-6.1459,"call, female, flight call, male, song","//www.xeno-canto.org/361807/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/361807","A","?","2017-03-20","?","XC361807-hirundo rustica 1 (chus fernández) chiclana 20-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361807-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361807-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361807-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361807-full.png","1:22","2017-03-28","","Una pareja de golondrinas ya en el período de incubación. Los sonidos que aquí aparecen son los relevos en la incubación entre los miembros de la pareja, las visitas del macho a la hembra en el nido y los intentos de expulsión de otro macho soltero que entra en la zona de nidificación. Estas aves crían en la lámpara del salón de una amiga y ya es el segundo año que se reproducen allí.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-361807.mp3"
157283,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/157283/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157283","B","04:50","2011-07-29","80","XC157283-T13.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157283-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157283-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157283-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157283-full.png","4:11","2013-12-09","","Swallow in song ... unfiltered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-157283.mp3"
157282,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/157282/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157282","B","04:45","2011-07-29","80","XC157282-T12.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157282-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157282-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157282-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157282-full.png","4:09","2013-12-09","","Swallow in song ... unfiltered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-157282.mp3"
198812,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/198812/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/198812","B","04:34","2011-07-02","80","XC198812-T01.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC198812-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC198812-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC198812-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC198812-full.png","2:01","2014-10-15","","Swallow song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-198812.mp3"
195229,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, male, song","//www.xeno-canto.org/195229/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/195229","B","06:13","2014-08-02","80","XC195229-T05.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195229-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195229-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195229-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195229-full.png","2:30","2014-09-12","Streptopelia decaocto","Swallow song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-195229.mp3"
157319,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/157319/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157319","A","08:10","2011-08-08","80","XC157319-T34.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157319-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157319-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157319-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157319-full.png","4:10","2013-12-09","","Barn swallow ... unfiltered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-157319.mp3"
195234,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, male, song","//www.xeno-canto.org/195234/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/195234","A","05:53","2014-08-03","80","XC195234-T05.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195234-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195234-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195234-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195234-full.png","1:49","2014-09-12","","Swallow song and calls ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-195234.mp3"
361217,"Hirundo","rustica","","Barn Swallow","José Carlos Sires","Spain","chiclana, cádiz, andalucía",36.4172,-6.1459,"call, female, flight call, male, song","//www.xeno-canto.org/361217/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/361217","B","?","2017-02-27","?","XC361217-hirundo rustica 5 (chus fernández) chiclana 27-02-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361217-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361217-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361217-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361217-full.png","0:52","2017-03-25","","Construyendo el nido. Esta pareja cría en la lámpara del salón de una amiga, y es el segundo año que lo hacen allí. El hábitat es una serie de casas dispersas intercaladas con fragmentos de campo.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-361217.mp3"
197220,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/197220/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/197220","B","04:40","2013-07-29","80","XC197220-LS112555.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197220-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197220-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197220-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197220-full.png","3:31","2014-09-30","","Swallow song ... not filtered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-197220.mp3"
361744,"Hirundo","rustica","","Barn Swallow","José Carlos Sires","Spain","chiclana, cádiz, andalucía",36.4172,-6.1459,"call, female, flight call, male, song","//www.xeno-canto.org/361744/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/361744","A","?","2017-03-20","?","XC361744-hirundo rustica 20 (chus fernández) chiclana 20-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361744-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361744-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361744-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361744-full.png","0:37","2017-03-28","","Una pareja de golondrinas ya en el período de incubación. Los sonidos que aquí aparecen son los relevos en la incubación entre los miembros de la pareja, las visitas del macho a la hembra en el nido y los intentos de expulsión de otro macho soltero que entra en la zona de nidificación. Estas aves crían en la lámpara del salón de una amiga y ya es el segundo año que se reproducen allí.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-361744.mp3"
190844,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/190844/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/190844","B","03:50","2014-06-09","80","XC190844-T25.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC190844-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC190844-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC190844-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC190844-full.png","20:04","2014-08-14","Turdus merula","Swallow song ... not filtered ... Olympus LS11 integral mics ... bird some 10m from nest ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-190844.mp3"
512992,"Hirundo","rustica","","Barn Swallow","Bernardus","Netherlands","Brummen, Brummen, Gelderland",52.0919,6.1734,"adult, female, male, song","//www.xeno-canto.org/512992/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/512992","B","10:30","2019-08-04","10","XC512992-190804_001 Boerenzwaluw.mp3","//www.xeno-canto.org/sounds/uploaded/JAIVTMOMIW/ffts/XC512992-small.png","//www.xeno-canto.org/sounds/uploaded/JAIVTMOMIW/ffts/XC512992-med.png","//www.xeno-canto.org/sounds/uploaded/JAIVTMOMIW/ffts/XC512992-large.png","//www.xeno-canto.org/sounds/uploaded/JAIVTMOMIW/ffts/XC512992-full.png","0:45","2019-12-22","","Sitting in a group of 20 species on a fence.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-512992.mp3"
481796,"Hirundo","rustica","","Barn Swallow","Joost van Bruggen","Netherlands","Ooij, Ubbergen, Gelderland",51.8402,5.9104,"alarm call, call, female, flight call, juvenile, male, song","//www.xeno-canto.org/481796/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/481796","A","04:17","2019-06-17","10","XC481796-Boerenzwaluw, slaapplaats, Circul-Zuid, 170619, 0417 uur.mp3","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC481796-small.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC481796-med.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC481796-large.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC481796-full.png","0:48","2019-06-17",NA,"roosting site of dozens of birds","yes","no","Acrocephalus scirpaceus","Emberiza schoeniclus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-481796.mp3"
195228,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, male, song","//www.xeno-canto.org/195228/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/195228","B","06:10","2014-08-02","80","XC195228-T04 (1).mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195228-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195228-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195228-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC195228-full.png","1:56","2014-09-12",NA,"Swallow song ... not filtered ... parabolic ...","yes","no","Sturnus vulgaris","Streptopelia decaocto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-195228.mp3"
157280,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/157280/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157280","B","04:40","2011-07-29","80","XC157280-T11.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157280-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157280-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157280-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157280-full.png","4:10","2013-12-09","","Swallow in song ... unfiltered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-157280.mp3"
197219,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/197219/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/197219","B","04:35","2013-07-29","80","XC197219-LS112554.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197219-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197219-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197219-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197219-full.png","4:11","2014-09-30","","Swallow song ... not filtered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-197219.mp3"
197223,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/197223/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/197223","B","04:43","2013-07-28","80","XC197223-LS112559.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197223-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197223-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197223-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC197223-full.png","4:11","2014-09-30","","Swallow song ... not filtered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-197223.mp3"
361735,"Hirundo","rustica","","Barn Swallow","José Carlos Sires","Spain","chiclana, cádiz, andalucía",36.4172,-6.1459,"call, female, flight call, male, song","//www.xeno-canto.org/361735/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/361735","B","?","2017-03-20","?","XC361735-hirundo rustica 11 (chus fernández) chiclana 20-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361735-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361735-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361735-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361735-full.png","1:29","2017-03-27","","Una pareja de golondrinas ya en el período de incubación. Los sonidos que aquí aparecen son los relevos en la incubación entre los miembros de la pareja, las visitas del macho a la hembra en el nido y los intentos de expulsión de otro macho soltero que entra en la zona de nidificación. Estas aves crían en la lámpara del salón de una amiga y ya es el segundo año que se reproducen allí.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-361735.mp3"
157314,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/157314/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157314","A","05:15","2011-08-04","80","XC157314-T31.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157314-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157314-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157314-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157314-full.png","2:07","2013-12-09","","Barn swallow ... unfiltered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-157314.mp3"
361811,"Hirundo","rustica","","Barn Swallow","José Carlos Sires","Spain","chiclana, cádiz, andalucía",36.4172,-6.1459,"call, female, flight call, male, song","//www.xeno-canto.org/361811/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/361811","B","?","2017-03-20","?","XC361811-hirundo rustica 5 (chus fernández) chiclana 20-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361811-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361811-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361811-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC361811-full.png","0:47","2017-03-28","","Una pareja de golondrinas ya en el período de incubación. Los sonidos que aquí aparecen son los relevos en la incubación entre los miembros de la pareja, las visitas del macho a la hembra en el nido y los intentos de expulsión de otro macho soltero que entra en la zona de nidificación. Estas aves crían en la lámpara del salón de una amiga y ya es el segundo año que se reproducen allí.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-361811.mp3"
205735,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/205735/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/205735","B","05:10","2011-08-03","80","XC205735-LS112974.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC205735-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC205735-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC205735-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC205735-full.png","4:10","2014-12-08",NA,"Swallow song  ... not filtered ... parabolic ...","yes","no","Streptopelia decaocto","Turdus merula","Troglodytes troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-205735.mp3"
157326,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/157326/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157326","A","04:55","2011-08-11","80","XC157326-T37.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157326-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157326-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157326-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC157326-full.png","4:10","2013-12-09","","Barn swallow ... unfiltered ... open mics ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-157326.mp3"
201542,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, female, juvenile, male, song","//www.xeno-canto.org/201542/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/201542","A","05:51","2012-07-29","80","XC201542-T01.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC201542-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC201542-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC201542-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC201542-full.png","3:56","2014-11-06","Streptopelia decaocto","Swallow song and calls ... not filtered ... parabolic ... swallows gathering on telephone lines ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-201542.mp3"
196240,"Hirundo","rustica","","Barn Swallow","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, female, flight call, male, song","//www.xeno-canto.org/196240/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/196240","B","08:25","2010-08-22","80","XC196240-T10.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC196240-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC196240-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC196240-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC196240-full.png","1:29","2014-09-21","","Swallow flock calls ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirundo rustica","mp3//Hirundo-rustica-196240.mp3"
